term,medicare gov freq,medicare supplement plans freq,query
code sets,1,0,0.4598898602747082
transition,1,0,0.4598898602747082
icd-9-cm,1,0,0.4598898602747082
transition from,1,0,0.4598898602747082
from icd-9-cm,1,0,0.4598898602747082
icd-9-cm to,1,0,0.4598898602747082
icd-10,2,0,0.3589976104421632
national,1,1,0.5
correct,2,2,0.4136411174901795
edits,1,0,0.4598898602747082
outpatient,3,0,0.26854650913917383
editor,1,0,0.4598898602747082
oce,1,0,0.4598898602747082
codes,1,0,0.4598898602747082
icd-10 icd-10,1,0,0.4598898602747082
icd-10 national,1,0,0.4598898602747082
national correct,1,0,0.4598898602747082
correct coding,1,0,0.4598898602747082
coding initiative,1,0,0.4598898602747082
initiative edits,1,0,0.4598898602747082
edits outpatient,1,0,0.4598898602747082
outpatient code,1,0,0.4598898602747082
code editor,1,0,0.4598898602747082
editor oce,1,0,0.4598898602747082
oce place,1,0,0.4598898602747082
place of,1,0,0.4598898602747082
of service,1,0,0.4598898602747082
service codes,1,0,0.4598898602747082
compliance,3,0,0.26854650913917383
audits,2,0,0.3589976104421632
compliance and,2,0,0.3589976104421632
and audits,2,0,0.3589976104421632
report,8,0,0.031023304544811725
audit,1,0,0.4598898602747082
reimbursement,1,0,0.4598898602747082
c,6,25,0.9583838552501609
coordination,4,0,0.1921490617519473
recovery,2,0,0.3589976104421632
a cost,1,0,0.4598898602747082
cost report,1,0,0.4598898602747082
report audit,1,0,0.4598898602747082
audit &,1,0,0.4598898602747082
& reimbursement,1,0,0.4598898602747082
reimbursement part,1,0,0.4598898602747082
part c,6,3,0.1383973177152688
c and,2,6,0.7574061208868301
d compliance,1,0,0.4598898602747082
audits overview,1,0,0.4598898602747082
overview coordination,1,0,0.4598898602747082
coordination of,3,0,0.26854650913917383
of benefits,3,2,0.3154717162151175
benefits &,2,0,0.3589976104421632
& recovery,2,0,0.3589976104421632
recovery coordination,1,0,0.4598898602747082
recovery overview,1,0,0.4598898602747082
attorney,1,0,0.4598898602747082
coba,1,0,0.4598898602747082
trading,1,0,0.4598898602747082
partners,1,0,0.4598898602747082
employer,4,9,0.8391308931103136
attorney services,1,0,0.4598898602747082
services beneficiary,1,0,0.4598898602747082
beneficiary services,1,0,0.4598898602747082
services coba,1,0,0.4598898602747082
coba trading,1,0,0.4598898602747082
trading partners,1,0,0.4598898602747082
partners employer,1,0,0.4598898602747082
employer services,1,0,0.4598898602747082
insurer,3,2,0.3154717162151175
insurer services,1,0,0.4598898602747082
assistance,2,4,0.6468754325613668
programs,9,2,0.04309496441743271
provider,9,4,0.07089889675041683
drug assistance,1,0,0.4598898602747082
assistance programs,1,0,0.4598898602747082
programs provider,1,0,0.4598898602747082
provider services,1,0,0.4598898602747082
mandatory,2,0,0.3589976104421632
reporting,8,0,0.031023304544811725
non,1,2,0.5358703262364667
workers,1,1,0.5
',2,1,0.3863745094411119
compensation,1,1,0.5
set,2,3,0.5806845444992841
mandatory insurer,2,0,0.3589976104421632
insurer reporting,2,0,0.3589976104421632
reporting for,2,0,0.3589976104421632
for group,1,0,0.4598898602747082
group health,2,3,0.5806845444992841
plans mandatory,1,0,0.4598898602747082
for non,1,0,0.4598898602747082
non group,1,0,0.4598898602747082
plans workers,1,0,0.4598898602747082
workers ',1,1,0.5
' compensation,1,1,0.5
compensation medicare,1,0,0.4598898602747082
medicare set,1,0,0.4598898602747082
aside,1,1,0.5
arrangements,1,0,0.4598898602747082
council,1,0,0.4598898602747082
technology,1,0,0.4598898602747082
innovation,1,0,0.4598898602747082
exchange,1,0,0.4598898602747082
coverage general,2,0,0.3589976104421632
information council,1,0,0.4598898602747082
council for,1,0,0.4598898602747082
for technology,1,0,0.4598898602747082
technology &,1,0,0.4598898602747082
& innovation,1,0,0.4598898602747082
innovation coverage,1,0,0.4598898602747082
coverage information,2,0,0.3589976104421632
information exchange,1,0,0.4598898602747082
evidence,2,0,0.3589976104421632
development,1,0,0.4598898602747082
clinical,3,0,0.26854650913917383
trial,1,0,0.4598898602747082
determination,1,0,0.4598898602747082
process,2,0,0.3589976104421632
dental,3,11,0.9048419086128933
coverage with,1,1,0.5
with evidence,1,0,0.4598898602747082
evidence development,1,0,0.4598898602747082
development medicare,1,0,0.4598898602747082
medicare clinical,1,0,0.4598898602747082
clinical trial,1,0,0.4598898602747082
trial policies,1,0,0.4598898602747082
policies medicare,1,2,0.5358703262364667
coverage determination,1,0,0.4598898602747082
determination process,1,0,0.4598898602747082
process medicare,1,0,0.4598898602747082
medicare dental,1,0,0.4598898602747082
dental coverage,1,0,0.4598898602747082
investigational,1,0,0.4598898602747082
device,1,0,0.4598898602747082
exemption,1,0,0.4598898602747082
ide,1,0,0.4598898602747082
studies,1,0,0.4598898602747082
to investigational,1,0,0.4598898602747082
investigational device,1,0,0.4598898602747082
device exemption,1,0,0.4598898602747082
exemption ide,1,0,0.4598898602747082
ide studies,1,0,0.4598898602747082
demonstration,2,0,0.3589976104421632
projects,2,0,0.3589976104421632
evaluation,1,0,0.4598898602747082
reports,1,0,0.4598898602747082
demonstration projects,2,0,0.3589976104421632
projects medicare,1,0,0.4598898602747082
medicare demonstration,1,0,0.4598898602747082
projects &,1,0,0.4598898602747082
& evaluation,1,0,0.4598898602747082
evaluation reports,1,0,0.4598898602747082
e,3,1,0.2913421716341295
-,7,16,0.9161661151504343
prescribing,3,0,0.26854650913917383
low,2,2,0.4136411174901795
income,5,0,0.1312544689446391
subsidy,2,0,0.3589976104421632
e -,3,0,0.26854650913917383
- health,2,0,0.3589976104421632
health e,1,0,0.4598898602747082
health general,1,0,0.4598898602747082
information e,1,0,0.4598898602747082
- prescribing,1,0,0.4598898602747082
prescribing electronic,1,0,0.4598898602747082
electronic health,2,0,0.3589976104421632
records personal,1,0,0.4598898602747082
records eligibility,1,0,0.4598898602747082
enrollment low,1,0,0.4598898602747082
low income,2,0,0.3589976104421632
income subsidy,1,0,0.4598898602747082
subsidy for,1,0,0.4598898602747082
care eligibility,1,0,0.4598898602747082
enrollment medicare,2,0,0.3589976104421632
drug eligibility,1,0,0.4598898602747082
marketplace,1,0,0.4598898602747082
and b,1,10,0.9139966724235233
b eligibility,1,0,0.4598898602747082
& the,1,0,0.4598898602747082
the marketplace,1,0,0.4598898602747082
end,5,39,0.9783544043187853
stage,5,1,0.14954932967072804
renal,5,1,0.14954932967072804
disease,6,1,0.10204585917782899
esrd,5,0,0.1312544689446391
performance,2,0,0.3589976104421632
measures,4,0,0.1921490617519473
cpm,1,0,0.4598898602747082
end stage,5,1,0.14954932967072804
stage renal,5,1,0.14954932967072804
renal disease,5,1,0.14954932967072804
disease esrd,1,0,0.4598898602747082
esrd general,1,0,0.4598898602747082
information clinical,1,0,0.4598898602747082
clinical performance,1,0,0.4598898602747082
performance measures,1,0,0.4598898602747082
measures cpm,1,0,0.4598898602747082
project,2,0,0.3589976104421632
incentive,2,0,0.3589976104421632
network,1,11,0.9340800363378123
organizations,5,0,0.1312544689446391
project esrd,1,0,0.4598898602747082
esrd quality,2,0,0.3589976104421632
quality incentive,2,0,0.3589976104421632
incentive program,2,0,0.3589976104421632
program esrd,1,0,0.4598898602747082
esrd network,1,0,0.4598898602747082
network organizations,1,0,0.4598898602747082
fraud,5,0,0.1312544689446391
abuse,3,0,0.26854650913917383
self,1,0,0.4598898602747082
referral,1,5,0.7268345007462382
fraud and,2,0,0.3589976104421632
and abuse,1,0,0.4598898602747082
abuse physician,1,0,0.4598898602747082
physician self,1,0,0.4598898602747082
self referral,1,0,0.4598898602747082
prepayment,1,0,0.4598898602747082
hcpps,1,0,0.4598898602747082
plans general,1,0,0.4598898602747082
information health,1,0,0.4598898602747082
care prepayment,1,0,0.4598898602747082
prepayment plans,1,0,0.4598898602747082
plans hcpps,1,0,0.4598898602747082
marketing,1,0,0.4598898602747082
statistics,1,0,0.4598898602747082
supplement,7,102,0.9886411876110772
savings,7,1,0.06795324646896167
msa,1,0,0.4598898602747082
inclusive,2,0,0.3589976104421632
elderly,2,0,0.3589976104421632
pace,2,0,0.3589976104421632
care marketing,1,0,0.4598898602747082
marketing medicare,1,0,0.4598898602747082
advantage rates,1,0,0.4598898602747082
rates &,2,0,0.3589976104421632
& statistics,1,0,0.4598898602747082
statistics medicare,1,0,0.4598898602747082
medicare cost,3,0,0.26854650913917383
cost plans,2,0,0.3589976104421632
plans medigap,1,0,0.4598898602747082
medigap medicare,1,2,0.5358703262364667
medicare supplement,7,96,0.9879119085031969
supplement health,1,0,0.4598898602747082
health insurance,3,6,0.7376067718696762
insurance medical,1,0,0.4598898602747082
medical savings,1,0,0.4598898602747082
savings account,1,0,0.4598898602747082
account msa,1,0,0.4598898602747082
msa private,1,0,0.4598898602747082
private fee,1,0,0.4598898602747082
service plans,1,0,0.4598898602747082
plans program,1,0,0.4598898602747082
program of,2,0,0.3589976104421632
of all,3,0,0.26854650913917383
all inclusive,2,0,0.3589976104421632
inclusive care,2,0,0.3589976104421632
care for,2,0,0.3589976104421632
the elderly,2,0,0.3589976104421632
elderly pace,2,0,0.3589976104421632
regional,1,0,0.4598898602747082
preferred,1,1,0.5
rppo,1,0,0.4598898602747082
special,2,3,0.5806845444992841
improvement,3,0,0.26854650913917383
regional preferred,1,0,0.4598898602747082
preferred provider,1,1,0.5
provider organizations,1,0,0.4598898602747082
organizations rppo,1,0,0.4598898602747082
rppo special,1,0,0.4598898602747082
special needs,1,1,0.5
needs plans,1,0,0.4598898602747082
plans medicare,4,1,0.2123686764932295
advantage quality,1,0,0.4598898602747082
quality improvement,2,0,0.3589976104421632
improvement program,1,0,0.4598898602747082
applications,3,0,0.26854650913917383
contracting,3,0,0.26854650913917383
mapd,1,0,0.4598898602747082
payment,8,3,0.0747881131457454
advantage medicare,2,1,0.3863745094411119
advantage applications,1,0,0.4598898602747082
applications medicare,1,0,0.4598898602747082
advantage prescription,1,0,0.4598898602747082
drug contracting,1,0,0.4598898602747082
contracting mapd,1,0,0.4598898602747082
mapd plan,1,0,0.4598898602747082
plan payment,1,0,0.4598898602747082
administrative,1,1,0.5
contractors,1,0,0.4598898602747082
medicare contracting,1,0,0.4598898602747082
contracting medicare,1,0,0.4598898602747082
medicare administrative,1,0,0.4598898602747082
administrative contractors,1,0,0.4598898602747082
contractor,1,0,0.4598898602747082
customer,2,1,0.3863745094411119
mac,1,0,0.4598898602747082
satisfaction,1,0,0.4598898602747082
indicator,2,0,0.3589976104421632
msi,1,0,0.4598898602747082
contractor provider,1,0,0.4598898602747082
provider customer,1,0,0.4598898602747082
customer service,2,1,0.3863745094411119
service program,1,0,0.4598898602747082
information mac,1,0,0.4598898602747082
mac satisfaction,1,0,0.4598898602747082
satisfaction indicator,1,0,0.4598898602747082
indicator msi,1,0,0.4598898602747082
acquisition,1,0,0.4598898602747082
biologicals,1,0,0.4598898602747082
average,3,1,0.2913421716341295
service part,1,0,0.4598898602747082
b drugs,2,0,0.3589976104421632
drugs competitive,1,0,0.4598898602747082
competitive acquisition,1,0,0.4598898602747082
acquisition for,1,0,0.4598898602747082
for part,4,2,0.23419290446665864
drugs &,1,0,0.4598898602747082
& biologicals,1,0,0.4598898602747082
biologicals medicare,1,0,0.4598898602747082
b drug,1,0,0.4598898602747082
drug average,1,0,0.4598898602747082
sales,1,0,0.4598898602747082
price,1,1,0.5
schedules,1,0,0.4598898602747082
prospective,1,0,0.4598898602747082
systems,1,1,0.5
accountable,2,0,0.3589976104421632
aco,1,0,0.4598898602747082
acute,2,0,0.3589976104421632
inpatient,7,6,0.14913218123638927
pps,9,0,0.017243518462620955
ambulance,1,0,0.4598898602747082
schedule,5,0,0.1312544689446391
ambulatory,1,0,0.4598898602747082
surgical,1,0,0.4598898602747082
asc,2,0,0.3589976104421632
sales price,1,0,0.4598898602747082
price medicare,1,0,0.4598898602747082
service payment,1,0,0.4598898602747082
payment fee,1,0,0.4598898602747082
fee schedules,1,0,0.4598898602747082
schedules general,1,0,0.4598898602747082
information prospective,1,0,0.4598898602747082
prospective payment,1,0,0.4598898602747082
payment systems,1,0,0.4598898602747082
systems general,1,0,0.4598898602747082
information accountable,1,0,0.4598898602747082
accountable care,2,0,0.3589976104421632
care organizations,2,0,0.3589976104421632
organizations aco,1,0,0.4598898602747082
aco acute,1,0,0.4598898602747082
acute inpatient,1,0,0.4598898602747082
inpatient pps,1,0,0.4598898602747082
pps ambulance,1,0,0.4598898602747082
ambulance fee,1,0,0.4598898602747082
fee schedule,5,0,0.1312544689446391
schedule ambulatory,1,0,0.4598898602747082
ambulatory surgical,1,0,0.4598898602747082
surgical center,1,0,0.4598898602747082
center asc,1,0,0.4598898602747082
asc payment,1,0,0.4598898602747082
bankruptcy,1,0,0.4598898602747082
laboratory,1,0,0.4598898602747082
dmepos,1,0,0.4598898602747082
prosthetics,1,0,0.4598898602747082
federally,1,0,0.4598898602747082
qualified,1,1,0.5
bankruptcy clinical,1,0,0.4598898602747082
clinical laboratory,1,0,0.4598898602747082
laboratory fee,1,0,0.4598898602747082
schedule dmepos,1,0,0.4598898602747082
dmepos competitive,1,0,0.4598898602747082
bidding durable,1,0,0.4598898602747082
equipment prosthetics,1,0,0.4598898602747082
prosthetics /,1,0,0.4598898602747082
/ orthotics,1,0,0.4598898602747082
supplies fee,1,0,0.4598898602747082
schedule esrd,1,0,0.4598898602747082
esrd pps,1,0,0.4598898602747082
pps federally,1,0,0.4598898602747082
federally qualified,1,0,0.4598898602747082
qualified health,1,0,0.4598898602747082
health center,1,0,0.4598898602747082
center pps,1,0,0.4598898602747082
infusion,1,0,0.4598898602747082
health pps,1,0,0.4598898602747082
pps home,1,0,0.4598898602747082
home infusion,1,0,0.4598898602747082
infusion therapy,1,0,0.4598898602747082
acquired,1,0,0.4598898602747082
conditions,4,7,0.7651906533731209
hospice hospital,1,0,0.4598898602747082
hospital acquired,1,0,0.4598898602747082
acquired conditions,1,0,0.4598898602747082
present,1,0,0.4598898602747082
admission,1,5,0.7268345007462382
present on,1,0,0.4598898602747082
on admission,1,0,0.4598898602747082
admission indicator,1,0,0.4598898602747082
indicator hospital,1,0,0.4598898602747082
psychiatric,1,0,0.4598898602747082
rehabilitation,4,0,0.1921490617519473
long,10,3,0.0451487788988576
term,9,1,0.029689710859703233
ffs,1,0,0.4598898602747082
feedback,2,0,0.3589976104421632
value,2,0,0.3589976104421632
modifier,1,0,0.4598898602747082
opioid,1,0,0.4598898602747082
outpatient pps,1,0,0.4598898602747082
pps inpatient,2,0,0.3589976104421632
inpatient psychiatric,1,0,0.4598898602747082
psychiatric facility,1,0,0.4598898602747082
facility pps,3,0,0.26854650913917383
inpatient rehabilitation,4,0,0.1921490617519473
rehabilitation facility,2,0,0.3589976104421632
pps long,1,0,0.4598898602747082
long term,9,1,0.029689710859703233
term care,8,1,0.04473002349501759
care hospital,2,0,0.3589976104421632
hospital pps,1,0,0.4598898602747082
pps medicare,1,0,0.4598898602747082
medicare ffs,1,0,0.4598898602747082
ffs physician,1,0,0.4598898602747082
physician feedback,1,0,0.4598898602747082
feedback program,1,0,0.4598898602747082
program /,1,0,0.4598898602747082
/ value,1,0,0.4598898602747082
value based,2,0,0.3589976104421632
based payment,1,0,0.4598898602747082
payment modifier,1,0,0.4598898602747082
modifier opioid,1,0,0.4598898602747082
opioid treatment,1,0,0.4598898602747082
treatment programs,1,0,0.4598898602747082
otp,1,0,0.4598898602747082
pc,1,0,0.4598898602747082
pricer,1,0,0.4598898602747082
otp pc,1,0,0.4598898602747082
pc pricer,1,0,0.4598898602747082
pricer physician,1,0,0.4598898602747082
physician fee,2,0,0.3589976104421632
schedule physician,1,0,0.4598898602747082
bonuses,1,0,0.4598898602747082
up tool,1,0,0.4598898602747082
tool physician,1,0,0.4598898602747082
physician bonuses,1,0,0.4598898602747082
sustainable,1,0,0.4598898602747082
growth,1,0,0.4598898602747082
conversion,1,0,0.4598898602747082
factors,3,2,0.3154717162151175
shared,1,0,0.4598898602747082
nursing facility,2,4,0.6468754325613668
pps sustainable,1,0,0.4598898602747082
sustainable growth,1,0,0.4598898602747082
growth rates,1,0,0.4598898602747082
& conversion,1,0,0.4598898602747082
conversion factors,1,0,0.4598898602747082
factors shared,1,0,0.4598898602747082
shared savings,1,0,0.4598898602747082
savings program,1,0,0.4598898602747082
creditable,1,2,0.5358703262364667
data,2,0,0.3589976104421632
union,2,2,0.4136411174901795
retiree,4,3,0.25545304009220515
prevention,1,0,0.4598898602747082
certification,2,1,0.3863745094411119
safety,7,0,0.05285085108983284
oversight,5,0,0.1312544689446391
emergency,1,26,0.9936822381093978
preparedness,1,0,0.4598898602747082
enforcement,1,0,0.4598898602747082
oversight-,1,0,0.4598898602747082
guidance,2,0,0.3589976104421632
laws,1,6,0.7771201057312198
regulations,1,2,0.5358703262364667
promising,1,0,0.4598898602747082
information creditable,1,0,0.4598898602747082
creditable coverage,1,1,0.5
coverage drug,1,0,0.4598898602747082
coverage claims,1,0,0.4598898602747082
claims data,1,0,0.4598898602747082
data employer,1,0,0.4598898602747082
employer &,1,0,0.4598898602747082
& union,1,0,0.4598898602747082
union retiree,1,0,0.4598898602747082
retiree drug,1,0,0.4598898602747082
drug subsidy,1,0,0.4598898602747082
subsidy limited,1,0,0.4598898602747082
limited income,2,0,0.3589976104421632
income and,2,0,0.3589976104421632
and resources,2,0,0.3589976104421632
resources prescription,1,0,0.4598898602747082
coverage contracting,1,0,0.4598898602747082
contracting prevention,1,0,0.4598898602747082
prevention preventive,1,0,0.4598898602747082
services provider,1,0,0.4598898602747082
provider enrollment,1,0,0.4598898602747082
enrollment &,1,0,0.4598898602747082
& certification,1,0,0.4598898602747082
certification medicare,1,0,0.4598898602747082
medicare provider,1,0,0.4598898602747082
provider supplier,1,0,0.4598898602747082
supplier enrollment,1,0,0.4598898602747082
enrollment quality,1,0,0.4598898602747082
quality safety,7,0,0.05285085108983284
safety &,7,0,0.05285085108983284
& oversight,5,0,0.1312544689446391
oversight group,1,0,0.4598898602747082
group emergency,1,0,0.4598898602747082
emergency preparedness,1,0,0.4598898602747082
preparedness quality,1,0,0.4598898602747082
oversight general,1,0,0.4598898602747082
information quality,1,0,0.4598898602747082
oversight certification,1,0,0.4598898602747082
certification &,1,0,0.4598898602747082
& compliance,1,0,0.4598898602747082
compliance quality,1,0,0.4598898602747082
oversight enforcement,1,0,0.4598898602747082
enforcement quality,1,0,0.4598898602747082
& oversight-,1,0,0.4598898602747082
oversight- guidance,1,0,0.4598898602747082
guidance to,1,0,0.4598898602747082
to laws,1,0,0.4598898602747082
laws &,1,0,0.4598898602747082
& regulations,1,0,0.4598898602747082
regulations quality,1,0,0.4598898602747082
oversight promising,1,0,0.4598898602747082
practices,2,0,0.3589976104421632
education,1,0,0.4598898602747082
division,1,0,0.4598898602747082
practices project,1,0,0.4598898602747082
project quality,1,0,0.4598898602747082
& education,1,0,0.4598898602747082
education division,1,0,0.4598898602747082
qsed,1,0,0.4598898602747082
assurance,1,1,0.5
initiatives,2,0,0.3589976104421632
patient,2,0,0.3589976104421632
assessment,1,0,0.4598898602747082
instruments,1,0,0.4598898602747082
meaningful,1,0,0.4598898602747082
framework,1,0,0.4598898602747082
management,1,0,0.4598898602747082
qsed nursing,1,0,0.4598898602747082
home quality,2,0,0.3589976104421632
quality assurance,1,1,0.5
assurance &,1,0,0.4598898602747082
& performance,1,0,0.4598898602747082
performance improvement,1,0,0.4598898602747082
improvement quality,1,0,0.4598898602747082
quality initiatives,2,0,0.3589976104421632
initiatives /,1,0,0.4598898602747082
/ patient,1,0,0.4598898602747082
patient assessment,1,0,0.4598898602747082
assessment instruments,1,0,0.4598898602747082
instruments meaningful,1,0,0.4598898602747082
meaningful measures,1,0,0.4598898602747082
measures framework,1,0,0.4598898602747082
framework value,1,0,0.4598898602747082
based programs,1,0,0.4598898602747082
programs esrd,1,0,0.4598898602747082
program asc,1,0,0.4598898602747082
asc quality,1,0,0.4598898602747082
quality reporting,6,0,0.08541984086521925
reporting measures,1,0,0.4598898602747082
measures management,1,0,0.4598898602747082
management system,1,0,0.4598898602747082
system hospice,1,0,0.4598898602747082
hospice quality,1,0,0.4598898602747082
reporting program,5,0,0.1312544689446391
program home,1,0,0.4598898602747082
health quality,1,0,0.4598898602747082
program inpatient,1,0,0.4598898602747082
facility quality,2,0,0.3589976104421632
program long,1,0,0.4598898602747082
hospital quality,2,0,0.3589976104421632
program nursing,1,0,0.4598898602747082
quality initiative,2,0,0.3589976104421632
qpp,1,0,0.4598898602747082
post,1,0,0.4598898602747082
compare initiative,1,0,0.4598898602747082
initiative quality,1,0,0.4598898602747082
quality payment,1,0,0.4598898602747082
payment program,1,0,0.4598898602747082
program qpp,1,0,0.4598898602747082
qpp quality,1,0,0.4598898602747082
quality measures,1,0,0.4598898602747082
measures post,1,0,0.4598898602747082
post -,1,0,0.4598898602747082
- acute,1,0,0.4598898602747082
acute care,1,0,0.4598898602747082
care quality,1,0,0.4598898602747082
initiatives quality,1,0,0.4598898602747082
improvement organizations,1,0,0.4598898602747082
appropriate,1,0,0.4598898602747082
criteria,3,0,0.26854650913917383
appropriate use,1,0,0.4598898602747082
use criteria,1,0,0.4598898602747082
criteria program,1,0,0.4598898602747082
program hospital,1,0,0.4598898602747082
initiative patients,1,0,0.4598898602747082
paperwork,1,0,0.4598898602747082
over paperwork,1,0,0.4598898602747082
promoting,1,0,0.4598898602747082
interoperability,1,0,0.4598898602747082
pi,1,0,0.4598898602747082
promoting interoperability,1,0,0.4598898602747082
interoperability pi,1,0,0.4598898602747082
pi programs,1,0,0.4598898602747082
age,5,15,0.9309215562142028
65,4,7,0.7651906533731209
older,2,2,0.4136411174901795
medicare is,3,0,0.26854650913917383
a health,5,2,0.16940647577995926
insurance program,2,0,0.3589976104421632
program for,2,0,0.3589976104421632
people age,1,0,0.4598898602747082
age 65,3,4,0.35797036092753964
65 or,2,1,0.3863745094411119
or older,2,1,0.3863745094411119
disabilities,2,0,0.3589976104421632
people under,1,0,0.4598898602747082
under age,1,1,0.5
65 with,2,0,0.3589976104421632
with certain,2,0,0.3589976104421632
certain disabilities,2,0,0.3589976104421632
ages,1,0,0.4598898602747082
permanent,2,0,0.3589976104421632
kidney,5,0,0.1312544689446391
failure,2,0,0.3589976104421632
requiring,2,0,0.3589976104421632
transplant,3,0,0.26854650913917383
people of,1,0,0.4598898602747082
all ages,1,0,0.4598898602747082
ages with,1,0,0.4598898602747082
with end,2,0,0.3589976104421632
disease permanent,2,0,0.3589976104421632
permanent kidney,2,0,0.3589976104421632
kidney failure,2,0,0.3589976104421632
failure requiring,2,0,0.3589976104421632
requiring dialysis,2,0,0.3589976104421632
dialysis or,3,0,0.26854650913917383
or a,6,4,0.15627652879299553
a kidney,2,0,0.3589976104421632
kidney transplant,3,0,0.26854650913917383
parts,4,12,0.9082247571958488
medicare has,2,1,0.3863745094411119
has different,1,1,0.5
different parts,2,0,0.3589976104421632
parts that,1,0,0.4598898602747082
help cover,1,4,0.6699926555360312
cover specific,1,0,0.4598898602747082
hospital insurance,2,3,0.5806845444992841
helps,5,6,0.24259124957044254
critical,1,0,0.4598898602747082
custodial,1,0,0.4598898602747082
a helps,1,0,0.4598898602747082
helps cover,3,1,0.2913421716341295
cover inpatient,1,0,0.4598898602747082
inpatient care,1,0,0.4598898602747082
in hospitals,1,0,0.4598898602747082
hospitals including,1,0,0.4598898602747082
including critical,1,0,0.4598898602747082
critical access,1,0,0.4598898602747082
access hospitals,1,0,0.4598898602747082
hospitals and,4,2,0.23419290446665864
and skilled,1,0,0.4598898602747082
nursing facilities,1,0,0.4598898602747082
facilities not,1,0,0.4598898602747082
not custodial,1,0,0.4598898602747082
custodial or,1,0,0.4598898602747082
or long,1,0,0.4598898602747082
it also,2,0,0.3589976104421632
also helps,1,0,0.4598898602747082
cover hospice,1,0,0.4598898602747082
hospice care,3,3,0.33795134429890133
care and,5,2,0.16940647577995926
and some,2,1,0.3863745094411119
some home,2,0,0.3589976104421632
meet,1,5,0.7268345007462382
beneficiaries must,1,0,0.4598898602747082
must meet,1,0,0.4598898602747082
meet certain,1,1,0.5
certain conditions,1,0,0.4598898602747082
conditions to,1,0,0.4598898602747082
get these,1,0,0.4598898602747082
these benefits,1,1,0.5
pay,9,25,0.9367125684891704
premium,4,15,0.9427102256373567
spouse,1,0,0.4598898602747082
paid,1,10,0.9139966724235233
payroll,1,0,0.4598898602747082
taxes,1,0,0.4598898602747082
working,1,1,0.5
most people,3,3,0.33795134429890133
people do,1,0,0.4598898602747082
n't pay,1,0,0.4598898602747082
pay a,4,3,0.25545304009220515
a premium,1,0,0.4598898602747082
premium for,3,0,0.26854650913917383
a because,1,0,0.4598898602747082
they or,1,0,0.4598898602747082
a spouse,1,0,0.4598898602747082
spouse already,1,0,0.4598898602747082
already paid,1,0,0.4598898602747082
paid for,1,1,0.5
for it,1,0,0.4598898602747082
it through,1,0,0.4598898602747082
through their,1,0,0.4598898602747082
their payroll,1,0,0.4598898602747082
payroll taxes,1,0,0.4598898602747082
taxes while,1,0,0.4598898602747082
while working,1,0,0.4598898602747082
b medical,1,4,0.6699926555360312
medical insurance,2,2,0.4136411174901795
b helps,2,0,0.3589976104421632
cover doctors,1,0,0.4598898602747082
doctors ',1,0,0.4598898602747082
' services,1,0,0.4598898602747082
and outpatient,1,0,0.4598898602747082
outpatient care,1,0,0.4598898602747082
does,3,22,0.9765747798114821
therapists,1,0,0.4598898602747082
also covers,1,2,0.5358703262364667
covers some,1,0,0.4598898602747082
some other,1,0,0.4598898602747082
medical services,1,0,0.4598898602747082
services that,1,0,0.4598898602747082
that part,2,0,0.3589976104421632
a does,1,0,0.4598898602747082
does n't,1,4,0.6699926555360312
n't cover,1,3,0.6066387345369202
cover such,1,0,0.4598898602747082
as some,1,0,0.4598898602747082
the services,2,0,0.3589976104421632
services of,1,0,0.4598898602747082
of physical,2,0,0.3589976104421632
physical and,1,0,0.4598898602747082
and occupational,1,0,0.4598898602747082
occupational therapists,1,0,0.4598898602747082
therapists and,1,0,0.4598898602747082
medically,2,5,0.7056455900887029
helps pay,1,5,0.7268345007462382
pay for,1,4,0.6699926555360312
for these,1,0,0.4598898602747082
these covered,1,0,0.4598898602747082
covered services,1,5,0.7268345007462382
supplies when,1,0,0.4598898602747082
when they,1,0,0.4598898602747082
are medically,1,0,0.4598898602747082
medically necessary,2,5,0.7056455900887029
monthly,4,2,0.23419290446665864
b.,2,2,0.4136411174901795
people pay,2,0,0.3589976104421632
a monthly,2,0,0.3589976104421632
monthly premium,2,1,0.3863745094411119
part b.,2,1,0.3863745094411119
available,9,29,0.9457260707537698
coverage is,1,3,0.6066387345369202
is available,2,0,0.3589976104421632
available to,1,7,0.8207742021062268
to everyone,1,0,0.4598898602747082
everyone with,1,0,0.4598898602747082
join,3,2,0.3154717162151175
get medicare,3,0,0.26854650913917383
coverage people,1,0,0.4598898602747082
people must,1,0,0.4598898602747082
must join,1,0,0.4598898602747082
join a,3,0,0.26854650913917383
a plan,2,14,0.9587216268168905
plan approved,1,0,0.4598898602747082
approved by,1,0,0.4598898602747082
medicare that,1,0,0.4598898602747082
that offers,1,0,0.4598898602747082
offers medicare,1,0,0.4598898602747082
medicare drug,8,0,0.031023304544811725
d.,1,1,0.5
part d.,1,1,0.5
’re,9,8,0.12377782499616802
person,3,1,0.2913421716341295
you ’re,8,8,0.1466066980206145
’re a,1,0,0.4598898602747082
a person,2,1,0.3863745094411119
person with,2,0,0.3589976104421632
or help,1,0,0.4598898602747082
help a,1,0,0.4598898602747082
medicare visit,1,0,0.4598898602747082
medicare.gov to,1,0,0.4598898602747082
find more,2,0,0.3589976104421632
information about,6,1,0.10204585917782899
about medicare,5,2,0.16940647577995926
united,1,5,0.7268345007462382
states,2,20,0.9821839273821955
things,3,5,0.6846560801446272
official united,1,0,0.4598898602747082
